latitude,longitude,geoAltitude
50.77940369,5.886296453,10477.5
50.77973964,5.88470459,10477.5
50.77999878,5.883104479,10477.5
50.78027344,5.881842536,10477.5
50.78050232,5.880506361,10477.5
50.78081034,5.878982544,10477.5
50.7810431,5.877685547,10477.5
50.78141552,5.875778198,10477.5
50.7816925,5.874196645,10477.5
50.7820207,5.872573853,10477.5
50.78233337,5.871004672,10477.5
50.78256226,5.869742729,10477.5
50.78285864,5.868148804,10477.5
50.78315735,5.866550755,10477.5
50.78346382,5.864944458,10477.5
50.78375244,5.863358781,10477.5
50.78398132,5.862096838,10469.88
50.78430176,5.860519409,10469.88
50.78490694,5.857315063,10469.88
50.78521729,5.855712891,10477.5
50.78544617,5.854450948,10469.88
50.78635006,5.849685669,10469.88
50.78663635,5.848067,10477.5
50.78700256,5.846211201,10477.5
50.78770007,5.842666626,10477.5
50.78802594,5.840759277,10469.88
50.78863112,5.837631226,10469.88
50.78886388,5.836334229,10469.88
50.78914319,5.835037231,10477.5
50.78937595,5.833816528,10469.88
50.78974837,5.83190918,10469.88
50.79025269,5.82898939,10469.88
50.79058631,5.827407837,10477.5
50.79089355,5.825871648,10469.88
50.79156391,5.822372437,10477.5
50.79185486,5.820749644,10469.88
50.79216909,5.819168091,10469.88
50.79244995,5.81755767,10469.88
50.79277427,5.815963745,10469.88
50.79341125,5.812509898,10469.88
50.79370531,5.810928345,10477.5
50.79393807,5.809631348,10477.5
50.79431049,5.807723999,10477.5
50.79460144,5.80612595,10477.5
50.79491567,5.804595947,10477.5
50.79524231,5.803008208,10477.5
50.79552085,5.801391602,10477.5
50.7958374,5.799816235,10477.5
50.79606628,5.798554292,10477.5
50.7964325,5.796624261,10477.5
50.79673121,5.795059204,10477.5
50.79733638,5.791854858,10477.5
50.79762268,5.790314546,10477.5
50.79794156,5.788726807,10477.5
50.79831398,5.786819458,10477.5
50.79858398,5.785192541,10477.5
50.79891916,5.783615112,10477.5
50.79915192,5.782318115,10477.5
50.79952434,5.780410767,10477.5
50.7997571,5.779190063,10477.5
50.80008297,5.777282715,10477.5
50.80045538,5.775375366,10477.5
50.80078125,5.773760821,10477.5
50.80106056,5.772171021,10477.5
50.80137634,5.770568848,10477.5
50.80206299,5.766783018,10477.5
50.80233765,5.765521075,10477.5
50.80270386,5.763591045,10477.5
50.80296921,5.762023926,10477.5
50.80329895,5.760473303,10477.5
50.80417956,5.755691528,10477.5
50.80455198,5.75378418,10477.5
50.80485535,5.752159325,10477.5
50.80515716,5.750579834,10477.5
50.80545044,5.749041583,10477.5
50.80567932,5.747705408,10477.5
50.80604553,5.745849609,10477.5
50.80692615,5.741043091,10477.5
50.80767098,5.737228394,10477.5
50.80827616,5.734100342,10477.5
50.80897444,5.730285645,10477.5
50.80929565,5.72870203,10477.5
50.80957962,5.727081299,10477.5
50.80981238,5.725784302,10477.5
50.81011963,5.724248113,10477.5
50.81078998,5.720748901,10477.5
50.81102274,5.719451904,10477.5
50.81139516,5.717544556,10477.5
50.81190491,5.714672192,10477.5
50.8122331,5.713119507,10477.5
50.8125,5.711480218,10469.88
50.81283828,5.709915161,10477.5
50.81314087,5.708288244,10477.5
50.81344346,5.706710815,10477.5
50.81367622,5.705490112,10469.88
50.81396484,5.703834327,10477.5
50.8142814,5.702285767,10469.88
50.81474692,5.699768066,10469.88
50.81506348,5.698118468,10469.88
50.81538391,5.696262669,10469.88
50.81567797,5.694656372,10477.5
50.815979,5.693070695,10469.88
50.81628315,5.691452026,10477.5
50.81661987,5.689878721,10477.5
50.81688832,5.688247681,10477.5
50.81726074,5.686340332,10477.5
50.81763316,5.684432983,10469.88
50.81790161,5.682826687,10477.5
50.8184711,5.680007935,10477.5
50.81877136,5.67837277,10477.5
50.81907628,5.676803589,10469.88
50.81973267,5.673324997,10469.88
50.82000732,5.671691895,10469.88
50.82024009,5.670471191,10477.5
50.82047285,5.669174194,10477.5
50.82084526,5.667266846,10469.88
50.82138062,5.664417164,10477.5
50.82174683,5.662487133,10477.5
50.82205562,5.660858154,10469.88
50.8226608,5.657730103,10469.88
50.82293701,5.656103186,10469.88
50.82321943,5.654525757,10469.88
50.82359185,5.652618408,10469.88
50.82382461,5.651321411,10469.88
50.82419703,5.649414063,10469.88
50.82449341,5.647789208,10469.88
50.8248022,5.646209717,10469.88
50.82517462,5.644302368,10469.88
50.82540738,5.643005371,10469.88
50.8260498,5.639549462,10469.88
50.82633843,5.637969971,10469.88
50.82671085,5.635986328,10469.88
50.82701111,5.634427457,10469.88
50.82731603,5.632858276,10469.88
50.8276062,5.631235484,10469.88
50.8279212,5.629653931,10469.88
50.82824707,5.627746582,10469.88
50.8285675,5.626113479,10469.88
50.82879639,5.624851536,10469.88
50.82908501,5.623245239,10469.88
50.82969019,5.620117188,10469.88
50.82992295,5.61882019,10469.88
50.83026123,5.617205646,10477.5
50.83052813,5.615615845,10469.88
50.83090055,5.613708496,10469.88
50.83122253,5.612083641,10477.5
50.83154297,5.610227843,10469.88
50.83190918,5.608297812,10477.5
50.83273315,5.603843895,10477.5
50.83304195,5.60218811,10477.5
50.83337402,5.600651921,10477.5
50.83364713,5.599060059,10477.5
50.83465576,5.593599887,10477.5
50.83555577,5.58883667,10477.5
50.83584595,5.587215939,10477.5
50.83607483,5.585953996,10477.5
50.83639371,5.584335327,10477.5
50.83676613,5.582427979,10477.5
50.83703613,5.580831992,10477.5
50.83731079,5.579570049,10477.5
50.83760407,5.57800293,10477.5
50.83790588,5.576378075,10477.5
50.83822632,5.574448044,10477.5
50.83853511,5.572891235,10477.5
50.83974547,5.566482544,10477.5
50.84060669,5.561680149,10477.5
50.84090928,5.560073853,10477.5
50.84120178,5.558488176,10477.5
50.84151446,5.556869507,10477.5
50.84188688,5.554962158,10477.5
50.84249206,5.551834106,10477.5
50.84275818,5.550174198,10477.5
50.84312439,5.548318399,10477.5
50.8434906,5.546388368,10477.5
50.84402828,5.543518066,10477.5
50.84431458,5.541934452,10477.5
50.84454346,5.540598276,10477.5
50.84486622,5.539016724,10477.5
50.8454714,5.535812378,10477.5
50.84579726,5.533905029,10477.5
50.84609985,5.53235853,10477.5
50.84646606,5.5304285,10477.5
50.84677486,5.528793335,10477.5
50.84700762,5.527572632,10477.5
50.84724038,5.526275635,10477.5
50.8476128,5.524368286,10477.5
50.84811401,5.521446434,10477.5
50.84845074,5.519866943,10469.88
50.84870911,5.518254461,10469.88
50.84900937,5.516662598,10477.5
50.8493042,5.515062487,10469.88
50.84961455,5.513458252,10469.88
50.84998697,5.511550903,10469.88
50.8502655,5.509940482,10469.88
50.85059214,5.508346558,10477.5
50.85108948,5.505486566,10469.88
50.85136414,5.504224623,10469.88
50.85218811,5.499770706,10477.5
50.85250079,5.498123169,10469.88
50.85273355,5.496826172,10469.88
50.85357149,5.492401123,10469.88
50.85383606,5.49078864,10469.88
50.85440943,5.48789978,10469.88
50.85470581,5.486334723,10477.5
50.85496805,5.484695435,10477.5
50.8553009,5.48314275,10469.88
50.855896,5.479950776,10477.5
50.85617841,5.478363037,10469.88
50.85671997,5.475422627,10469.88
50.85731506,5.472230654,10469.88
50.85754395,5.47096871,10469.88
50.85808705,5.468063354,10469.88
50.85841292,5.466156006,10469.88
50.85896301,5.46332282,10469.88
50.85962328,5.459823608,10469.88
50.8601532,5.456938872,10469.88
50.86051941,5.455008842,10469.88
50.86074829,5.453746899,10469.88
50.86134338,5.450554925,10477.5
50.86162502,5.448913574,10477.5
50.86230469,5.445432921,10469.88
50.8626709,5.44350289,10469.88
50.8632078,5.440597534,10477.5
50.86349487,5.439048973,10477.5
50.86445618,5.433926969,10469.88
50.86468506,5.432665026,10477.5
50.86500549,5.430734995,10477.5
50.86530265,5.429153442,10477.5
50.86560059,5.427543022,10477.5
50.86590783,5.425949097,10477.5
50.86619568,5.424351048,10477.5
50.86619568,5.424351048,10469.88
50.86647034,5.423089105,10477.5
50.86647034,5.423089105,10469.88
50.86669922,5.42175293,10469.88
50.86697853,5.420150757,10477.5
50.86721129,5.418930054,10469.88
50.86752319,5.417299013,10469.88
50.86775208,5.41603707,10477.5
50.86775208,5.41603707,10469.88
50.86804923,5.414428711,10469.88
50.86834717,5.412845096,10469.88
50.86865441,5.411224365,10477.5
50.86888717,5.409927368,10469.88
50.86921304,5.40802002,10469.88
50.86953735,5.406461149,10469.88
50.86981822,5.404815674,10477.5
50.87005098,5.403594971,10469.88
50.8704234,5.401687622,10469.88
50.87072754,5.400077201,10469.88
50.87102858,5.398483276,10469.88
50.87135444,5.396575928,10469.88
50.87135444,5.396575928,10477.5
50.8715872,5.395278931,10477.5
50.87195962,5.393371582,10477.5
50.87223816,5.391763223,10477.5
50.87246704,5.39050128,10477.5
50.87279756,5.388870239,10469.88
50.87306213,5.387309306,10469.88
50.87329102,5.385973131,10469.88
50.87358895,5.384368896,10469.88
50.87396137,5.382461548,10469.88
50.87425232,5.380851127,10469.88
50.8744812,5.379589184,10469.88
50.87479931,5.378036499,10469.88
50.87535793,5.374832153,10469.88
50.87612915,5.37068135,10469.88
50.87672424,5.367489377,10469.88
50.87703382,5.365829468,10469.88
50.87731934,5.364297403,10469.88
50.87754822,5.362961228,10469.88
50.87787176,5.361404419,10469.88
50.87819762,5.35949707,10469.88
50.87843038,5.358200073,10469.88
50.87866314,5.356903076,10469.88
50.87889591,5.355606079,10469.88
50.87926832,5.35369873,10469.88
50.87950108,5.352401733,10469.88
50.8798735,5.350494385,10469.88
50.88043213,5.347290039,10469.88
50.88103731,5.344085693,10469.88
50.88127007,5.34286499,10469.88
50.88157654,5.341211267,10469.88
50.88180542,5.339949324,10469.88
50.88210801,5.338363647,10469.88
50.88240051,5.336757351,10469.88
50.88262939,5.335495408,10469.88
50.88299561,5.333565377,10469.88
50.88322449,5.332303434,10469.88
50.88345337,5.330967259,10469.88
50.88381958,5.32911146,10469.88
50.88418579,5.327181429,10469.88
50.88441467,5.325845254,10469.88
50.88478088,5.323989456,10469.88
50.8850408,5.322341919,10469.88
50.88537598,5.32072325,10469.88
50.88564598,5.319137573,10469.88
50.88587874,5.317840576,10469.88
50.8861115,5.316619873,10469.88
50.88685634,5.312728882,10469.88
50.88716125,5.311147329,10462.26
50.88741496,5.309524536,10469.88
50.88769428,5.308303833,10469.88
50.88798523,5.306693412,10462.26
50.8882529,5.305099487,10469.88
50.88858032,5.303501438,10462.26
50.88917542,5.300235233,10469.88
50.88949585,5.298379434,10462.26
50.88972473,5.297043259,10462.26
50.89002189,5.29548645,10469.88
50.89039431,5.293579102,10462.26
50.89068604,5.291921255,10462.26
50.89099949,5.290374756,10462.26
50.89151001,5.287467338,10462.26
50.89239605,5.282669067,10469.88
50.89262882,5.28137207,10462.26
50.89329529,5.277817185,10462.26
50.89352417,5.276555242,10462.26
50.89383917,5.274963379,10462.26
50.8943978,5.271759033,10469.88
50.89477022,5.269851685,10469.88
50.89508057,5.268241264,10469.88
50.89530945,5.266979321,10469.88
50.89560816,5.265350342,10469.88
50.89590454,5.263787347,10469.88
50.89613342,5.262451172,10469.88
50.89649963,5.260521141,10469.88
50.89700473,5.257644653,10469.88
50.89732361,5.256067224,10469.88
50.89755249,5.254805281,10469.88
50.89784267,5.253219604,10469.88
50.89814758,5.251613308,10469.88
50.89874268,5.248347102,10469.88
50.89900647,5.246810913,10469.88
50.89933777,5.245155128,10462.26
50.89961165,5.243606567,10469.88
50.90030993,5.239715576,10462.26
50.9005427,5.238418579,10462.26
50.90091511,5.23651123,10462.26
50.9012146,5.23491112,10462.26
50.90152029,5.233306885,10462.26
50.90207892,5.230102539,10462.26
50.90240479,5.228527172,10462.26
50.9026841,5.226898193,10462.26
50.9029541,5.225335198,10462.26
50.90328928,5.223693848,10462.26
50.90352204,5.222396851,10462.26
50.9038479,5.220489502,10462.26
50.90414429,5.218877019,10462.26
50.90445308,5.217285156,10462.26
50.90477895,5.215377808,10462.26
50.90533447,5.212493072,10462.26
50.90598931,5.208969116,10462.26
50.90625,5.207371067,10462.26
50.90684509,5.204179094,10469.88
50.90715311,5.202560425,10462.26
50.90738587,5.201263428,10469.88
50.90766907,5.199650945,10469.88
50.9089221,5.192947388,10469.88
50.90922546,5.191336967,10469.88
50.90976004,5.188446045,10469.88
50.91031867,5.185241699,10469.88
50.91087341,5.182354901,10469.88
50.91119385,5.180424871,10469.88
50.91148247,5.178833008,10469.88
50.91171523,5.177536011,10469.88
50.91232041,5.174331665,10462.26
50.91269283,5.172424316,10462.26
50.91297913,5.17084895,10469.88
50.91334534,5.168918919,10462.26
50.91385664,5.166015625,10462.26
50.9140894,5.164718628,10462.26
50.91446181,5.162811279,10462.26
50.91471863,5.161198796,10462.26
50.91508484,5.159268766,10469.88
50.91531372,5.158006823,10469.88
50.9155426,5.15674488,10469.88
50.91590881,5.154814849,10469.88
50.9161377,5.153478674,10462.26
50.91650391,5.151548643,10469.88
50.91687012,5.149692845,10462.26
50.917099,5.14835667,10469.88
50.91739461,5.146789551,10462.26
50.91769409,5.145164696,10462.26
50.91801453,5.143234665,10462.26
50.91832565,5.141601563,10469.88
50.91860962,5.140042692,10469.88
50.9192567,5.136489868,10469.88
50.91957092,5.134920687,10469.88
50.91989136,5.132990657,10469.88
50.92025757,5.131060626,10469.88
50.92056016,5.129470825,10469.88
50.92085266,5.127868652,10469.88
50.92111878,5.126266479,10462.26
50.92144775,5.124676679,10469.88
50.92195673,5.121765137,10469.88
50.92222595,5.12014853,10469.88
50.92274811,5.117263794,10469.88
50.92312053,5.115356445,10469.88
50.92335329,5.114059448,10469.88
50.92364502,5.112428407,10469.88
50.92428434,5.108947754,10469.88
50.92460632,5.107306403,10469.88
50.92552185,5.102184399,10469.88
50.92582056,5.100631714,10462.26
50.92611694,5.098992425,10462.26
50.92637919,5.097351074,10469.88
50.92703247,5.093870421,10469.88
50.92754299,5.090942383,10469.88
50.92808533,5.088080329,10469.88
50.92838093,5.086517334,10469.88
50.92868042,5.084888355,10469.88
50.9289093,5.083626412,10469.88
50.93032837,5.07590629,10469.88
50.93094131,5.072402954,10469.88
50.93147278,5.06944811,10469.88
50.93177925,5.067901611,10469.88
50.93233787,5.064697266,10469.88
50.93266296,5.063064163,10469.88
50.93321228,5.059872189,10469.88
50.93354823,5.058288574,10469.88
50.93410686,5.055007935,10469.88
50.93440247,5.05341401,10469.88
50.93527067,5.048599243,10469.88
50.93554688,5.047030062,10469.88
50.93582153,5.045768119,10469.88
50.93605042,5.044431944,10469.88
50.93634137,5.042877197,10469.88
50.93659973,5.04123997,10469.88
50.93710327,5.038716084,10469.88
50.93736552,5.037078857,10469.88
50.93759828,5.03578186,10469.88
50.93797069,5.033874512,10469.88
50.93820346,5.032577515,10469.88
50.93884277,5.029065931,10469.88
50.93916321,5.027135901,10469.88
50.93946037,5.025558472,10469.88
50.9397583,5.023943927,10469.88
50.93998718,5.022607752,10469.88
50.94058228,5.019415778,10469.88
50.94085693,5.017852783,10462.26
50.94117737,5.016223804,10469.88
50.94172668,5.013031831,10469.88
50.94239316,5.009460449,10462.26
50.94268799,5.007835594,10462.26
50.94295178,5.006256104,10462.26
50.9433242,5.004348755,10462.26
50.94355696,5.003051758,10462.26
50.94388283,5.001144409,10462.26
50.94419861,4.999521616,10462.26
50.94448801,4.997940063,10462.26
50.9447937,4.996329643,10462.26
50.94509319,4.994735718,10462.26
50.94561768,4.991801494,10462.26
50.94593811,4.989871463,10462.26
50.94616699,4.98860952,10462.26
50.9465332,4.98667949,10462.26
50.9471283,4.983487516,10462.26
50.9474208,4.981842041,10462.26
50.94767761,4.980295542,10462.26
50.94804382,4.978365512,10462.26
50.94836426,4.976435481,10462.26
50.94900358,4.972915649,10462.26
50.94932556,4.971313477,10469.88
50.94955444,4.969977302,10462.26
50.94984152,4.968414307,10462.26
50.95010376,4.966785328,10469.88
50.95033264,4.965523385,10469.88
50.95092773,4.962331411,10469.88
50.95115662,4.960995236,10469.88
50.95152283,4.959065205,10469.88
50.95179671,4.957504272,10469.88
50.95243835,4.953943201,10469.88
50.95272775,4.952392578,10469.88
50.95303345,4.950751227,10469.88
50.95372009,4.946891166,10469.88
50.95398466,4.945297241,10462.26
50.95421743,4.944000244,10469.88
50.95458984,4.942092896,10469.88
50.9548645,4.940507219,10469.88
50.95514847,4.93888855,10469.88
50.95538123,4.937591553,10469.88
50.95607952,4.933776855,10469.88
50.95637512,4.932193241,10469.88
50.95663814,4.93057251,10469.88
50.95692444,4.929001267,10469.88
50.95724332,4.927368164,10469.88
50.95747608,4.926071167,10469.88
50.95774841,4.924473118,10469.88
50.95797729,4.923211175,10469.88
50.95834351,4.921281144,10469.88
50.95857239,4.920019201,10469.88
50.95889282,4.918089171,10469.88
50.95925903,4.91615914,10469.88
50.95952438,4.914627075,10469.88
50.96017456,4.911037136,10469.88
50.96045543,4.909439087,10469.88
50.96082784,4.907531738,10469.88
50.96109009,4.905989363,10469.88
50.96131897,4.904653188,10469.88
50.96168518,4.90279739,10469.88
50.9619451,4.901123047,10469.88
50.9622345,4.899531184,10469.88
50.96255028,4.897994995,10469.88
50.96334166,4.893493652,10469.88
50.96357443,4.892196655,10469.88
50.96388245,4.89062335,10469.88
50.96413305,4.88899231,10469.88
50.96450547,4.887084961,10469.88
50.96473823,4.885787964,10469.88
50.9650641,4.883880615,10469.88
50.96529686,4.882583618,10469.88
50.96552962,4.881362915,10469.88
50.96590204,4.879455566,10469.88
50.96617126,4.877855456,10469.88
50.96640015,4.876519281,10469.88
50.96669343,4.874954224,10469.88
50.96701929,4.873046875,10469.88
50.96754456,4.870135333,10469.88
50.96813965,4.866943359,10469.88
50.96841586,4.865341187,10462.26
50.96873474,4.863751386,10469.88
50.96902104,4.862136841,10469.88
50.96928406,4.860559412,10469.88
50.96981243,4.857711792,10469.88
50.97042847,4.854175465,10462.26
50.97097623,4.851303101,10469.88
50.9713021,4.849395752,10469.88
50.97161865,4.847791517,10469.88
50.97186072,4.846191406,10469.88
50.97209349,4.844894409,10462.26
50.97262573,4.842001425,10462.26
50.97285461,4.840739482,10462.26
50.97316419,4.839172363,10462.26
50.97377014,4.835617478,10462.26
50.97404868,4.834060669,10462.26
50.97436523,4.832425504,10462.26
50.97491455,4.82923353,10462.26
50.97521249,4.827651978,10462.26
50.97544525,4.82635498,10462.26
50.97573853,4.824779614,10469.88
50.97628784,4.82158764,10469.88
50.97660905,4.819946289,10462.26
50.97660905,4.819946289,10469.88
50.97688293,4.818395666,10469.88
50.97716768,4.816741943,10462.26
50.97740044,4.81552124,10462.26
50.9776332,4.814224243,10462.26
50.97795907,4.812316895,10462.26
50.97825623,4.810675544,10462.26
50.97851769,4.809112549,10462.26
50.97880554,4.80748357,10462.26
50.97912287,4.805908203,10462.26
50.97935563,4.804611206,10462.26
50.97962952,4.803029653,10454.64
50.9798584,4.80176771,10454.64
50.98022461,4.799837679,10454.64
50.98045349,4.798575736,10454.64
50.98068237,4.797313793,10454.64
50.98093841,4.795684814,10454.64
50.98205566,4.789593671,10462.26
50.98228455,4.788331728,10462.26
50.98256774,4.786758423,10462.26
50.98320007,4.783209723,10462.26
50.98374939,4.78001775,10462.26
50.98405741,4.778442383,10462.26
50.98434448,4.776825776,10462.26
50.98461604,4.775238037,10462.26
50.98498846,4.773330688,10462.26
50.98531432,4.77142334,10462.26
50.98562622,4.769847973,10462.26
50.9858551,4.76858603,10462.26
50.98617554,4.766655999,10462.26
50.98640442,4.765394056,10462.26
50.98671089,4.763793945,10462.26
50.98703675,4.761886597,10462.26
50.98731995,4.760272052,10462.26
50.98754883,4.759010109,10462.26
50.98782814,4.757385254,10462.26
50.9880609,4.756088257,10462.26
50.98832703,4.75448196,10462.26
50.98892212,4.751289986,10462.26
50.98922471,4.749755859,10462.26
50.98955057,4.747848511,10462.26
50.9901092,4.744644165,10462.26
50.99038696,4.74305024,10462.26
50.99066783,4.741439819,10462.26
50.99090059,4.740142822,10454.64
50.99121094,4.738596323,10462.26
50.99176025,4.73540435,10462.26
50.99212646,4.733474319,10462.26
50.99239026,4.731903076,10462.26
50.99294889,4.72869873,10462.26
50.99332131,4.726791382,10462.26
50.99364717,4.724884033,10462.26
50.9942058,4.721679688,10462.26
50.99450684,4.720038337,10462.26
50.99481098,4.718475342,10462.26
50.99505615,4.716846363,10462.26
50.9953696,4.715270996,10462.26
50.99560237,4.713973999,10462.26
50.99592823,4.71206665,10462.26
50.9962541,4.710159302,10462.26
50.99648686,4.708938599,10462.26
50.99685928,4.70703125,10462.26
50.99704548,4.705734253,10462.26
50.99734497,4.7041527,10462.26
50.99757385,4.702890757,10462.26
50.99788342,4.70123291,10462.26
50.99812317,4.699698783,10462.26
50.99848938,4.697768753,10454.64
50.99876792,4.69619751,10454.64
50.99932654,4.692993164,10462.26
50.99955931,4.691696167,10454.64
50.99988517,4.689788818,10462.26
51.00018311,4.688192832,10454.64
51.00041199,4.686930888,10454.64
51.00072311,4.68536377,10462.26
51.00090932,4.684066772,10454.64
51.0015145,4.680862427,10454.64
51.00178528,4.679284998,10454.64
51.00207313,4.677658081,10454.64
51.00230589,4.676437378,10462.26
51.00256348,4.674831081,10454.64
51.00286451,4.673233032,10454.64
51.00315857,4.671639107,10462.26
51.00342314,4.670028687,10462.26
51.00370789,4.668447134,10462.26
51.00398177,4.666824341,10462.26
51.00421453,4.665603638,10462.26
51.00448608,4.663993217,10462.26
51.00485229,4.662063186,10462.26
51.00514557,4.660491943,10462.26
51.00537834,4.659194946,10462.26
51.00563049,4.657609269,10462.26
51.00593696,4.655990601,10462.26
51.00645447,4.653155353,10462.26
51.00668335,4.65189341,10462.26
51.00700378,4.649963379,10462.26
51.0075531,4.646771405,10462.26
51.0078456,4.64515686,10462.26
51.00814819,4.643579431,10462.26
51.00840423,4.642028809,10462.26
51.00863699,4.640731812,10462.26
51.00892639,4.639125515,10454.64
51.00915527,4.637863572,10454.64
51.00947571,4.635933541,10454.64
51.00970459,4.634671598,10454.64
51.0100708,4.632741567,10454.64
51.01039124,4.630885769,10454.64
51.01068529,4.62928772,10454.64
51.01094055,4.627693795,10454.64
51.01116943,4.626431852,10454.64
51.01153564,4.624501821,10454.64
51.01185608,4.622571791,10454.64
51.01222229,4.62064176,10454.64
51.01250083,4.619064331,10454.64
51.01277161,4.617524018,10454.64
51.01305945,4.615936279,10454.64
51.01329222,4.614639282,10454.64
51.01347842,4.613342285,10454.64
51.01371119,4.612045288,10454.64
51.0140836,4.610137939,10454.64
51.01455688,4.60728001,10454.64
51.01487499,4.605712891,10454.64
51.01520086,4.603805542,10454.64
51.01543362,4.602508545,10454.64
51.01570129,4.600970294,10454.64
51.01599225,4.599380493,10454.64
51.01631811,4.597473145,10454.64
51.01664398,4.595565796,10454.64
51.01687674,4.594268799,10462.26
51.01716614,4.592656316,10462.26
51.01743536,4.591064453,10462.26
51.01771545,4.589464342,10462.26
51.01794434,4.588202399,10462.26
51.01831055,4.586346601,10462.26
51.01853943,4.585010425,10462.26
51.01885986,4.583154627,10462.26
51.0191578,4.58152771,10462.26
51.01939056,4.580230713,10462.26
51.01963806,4.57870071,10462.26
51.02000427,4.576770679,10462.26
51.02027505,4.575195313,10462.26
51.02055359,4.573578706,10462.26
51.02083368,4.571990967,10462.26
51.0212061,4.570083618,10462.26
51.02139231,4.568786621,10462.26
51.021698,4.567194758,10462.26
51.02192688,4.565932815,10462.26
51.02218369,4.564361572,10462.26
51.0224762,4.562815073,10462.26
51.02274232,4.561157227,10462.26
51.02302551,4.5596231,10462.26
51.02339172,4.557693069,10462.26
51.02367336,4.556121826,10462.26
51.02394104,4.554501095,10462.26
51.02455786,4.551010132,10462.26
51.02485657,4.549453323,10462.26
51.02508545,4.548117148,10462.26
51.02534925,4.546585083,10462.26
51.02563477,4.544999406,10462.26
51.02590787,4.543380737,10462.26
51.02614063,4.54208374,10462.26
51.0264665,4.540176392,10454.64
51.02677917,4.538615459,10462.26
51.02702513,4.53704834,10462.26
51.02732849,4.535423485,10462.26
51.02787781,4.532231511,10462.26
51.02930619,4.524307251,10462.26
51.02957153,4.522729822,10462.26
51.02989197,4.520799791,10462.26
51.03019068,4.519195557,10462.26
51.03051654,4.517288208,10462.26
51.0308075,4.515752019,10462.26
51.03112793,4.513821988,10462.26
51.03149414,4.511891958,10462.26
51.03167725,4.510630015,10462.26
51.03204346,4.508699984,10462.26
51.03233208,4.507141113,10462.26
51.03265795,4.505233765,10462.26
51.03314209,4.502390269,10462.26
51.03337097,4.501128326,10462.26
51.03369141,4.499198295,10462.26
51.03405762,4.497268264,10462.26
51.03437805,4.495412466,10462.26
51.03465969,4.493789673,10462.26
51.03492737,4.492220492,10462.26
51.03515625,4.490958549,10462.26
51.03545108,4.489364624,10462.26
51.03570557,4.487766575,10462.26
51.03593445,4.486504632,10454.64
51.03648376,4.483312658,10462.26
51.0368011,4.481735229,10462.26
51.03707886,4.480120685,10454.64
51.03754593,4.477310181,10462.26
51.03791835,4.475402832,10462.26
51.03817749,4.473810969,10462.26
51.03840637,4.472474794,10462.26
51.03889595,4.469680786,10454.64
51.03926836,4.467773438,10454.64
51.04015286,4.462661743,10454.64
51.04042053,4.461043074,10454.64
51.04096985,4.457925333,10454.64
51.04127011,4.456329346,10454.64
51.04151917,4.454733359,10462.26
51.04174805,4.453471416,10462.26
51.04211426,4.451541385,10462.26
51.04238736,4.449920654,10462.26
51.04271323,4.448013306,10462.26
51.04336496,4.444274902,10462.26
51.04399109,4.440777753,10462.26
51.04424945,4.439163208,10462.26
51.04454041,4.437585779,10462.26
51.04490662,4.435655749,10462.26
51.04522705,4.433725718,10462.26
51.04550636,4.432144165,10462.26
51.04577637,4.430607976,10462.26
51.04600525,4.429346033,10462.26
51.04685638,4.424514771,10462.26
51.04718224,4.422607422,10462.26
51.04741501,4.421386719,10462.26
51.04885813,4.413146973,10462.26
51.04960296,4.40864563,10462.26
51.05012512,4.405814506,10462.26
51.05122375,4.399430558,10462.26
51.05230299,4.393386841,10462.26
51.05291748,4.389928869,10454.64
51.05369568,4.385474952,10462.26
51.05397887,4.383850098,10462.26
51.054245,4.382282979,10454.64
51.05447388,4.381021036,10462.26
51.0555151,4.375,10454.64
51.05607372,4.371795654,10462.26
51.05667114,4.368327373,10454.64
51.05695821,4.36668396,10462.26
51.05726624,4.365135399,10462.26
51.05751684,4.363555908,10454.64
51.05784271,4.36164856,10454.64
51.05836487,4.358751452,10454.64
51.0586341,4.357147217,10462.26
51.05891418,4.355559478,10454.64
51.05914307,4.354297535,10454.64
51.0594635,4.352367504,10454.64
51.05998411,4.349517822,10454.64
51.06047058,4.346651644,10462.26
51.06129456,4.342197728,10454.64
51.06156689,4.340667725,10462.26
51.0617531,4.339370728,10462.26
51.06212551,4.337463379,10462.26
51.06268414,4.334259033,10454.64
51.06324277,4.331054688,10462.26
51.06349182,4.329504065,10462.26
51.06380139,4.327926636,10454.64
51.06427002,4.325050148,10454.64
51.06477899,4.32220459,10454.64
51.06501175,4.320907593,10462.26
51.0652771,4.319334288,10462.26
51.06636177,4.313278198,10454.64
51.06692039,4.310073853,10454.64
51.06747902,4.306869507,10462.26
51.06803765,4.303741455,10462.26
51.06861877,4.300182446,10454.64
51.06985474,4.293204643,10462.26
51.07040405,4.290012669,10454.64
51.07101699,4.286499023,10454.64
51.07157562,4.283294678,10462.26
51.07213424,4.280090332,10454.64
51.07236701,4.278869629,10454.64
51.07296753,4.275314743,10454.64
51.0732515,4.273757935,10454.64
51.0743866,4.267000765,10454.64
51.07553101,4.260616818,10454.64
51.07711533,4.251403809,10454.64
51.0774412,4.24949646,10454.64
51.0774412,4.24949646,10447.02
51.07776707,4.247589111,10454.64
51.07799983,4.246292114,10447.02
51.07827759,4.244656949,10454.64
51.07888432,4.24118042,10454.64
51.07983398,4.235749116,10454.64
51.08006287,4.234487173,10454.64
51.08032744,4.23286438,10454.64
