aircraft,latitude,longitude,geoAltitude,PitchAngle,DirectionAngle
1,36.996,106.83785,10866.12,30,23
2,45.996,206.83785,20866.22,30,23
1,37.0216,106.92656,10870.9,30,24
2,46.0226,206.92656,20870.9,30,24
1,37.0472,107.01527,10869.5,30,25
2,46.0472,207.02527,20869.5,30,25
1,37.0728,107.10398,10867.74,30,26
2,46.0728,207.20398,20867.74,30,26
1,37.0984,107.19269,10866.12,30,27
2,46.0984,207.29269,20866.22,30,27
1,37.124,107.2814,10870.9,30,28
2,46.224,207.2824,20870.9,30,28
1,37.1496,107.37011,10869.5,30,29
2,46.2496,207.37022,20869.5,30,29
1,37.1752,107.45882,10867.74,30,30
2,46.2752,207.45882,20867.74,30,30
1,37.2008,107.54753,10866.12,30,31
2,46.2008,207.54753,20866.22,30,32
1,37.2264,107.63624,10870.9,30,32
2,46.2264,207.63624,20870.9,30,32
1,37.252,107.72495,10869.5,30,33
2,46.252,207.72495,20869.5,30,33
1,37.2776,107.81366,10867.74,30,34
2,46.2776,207.82366,20867.74,30,34
1,37.3032,107.90237,10866.12,30,35
2,46.3032,207.90237,20866.22,30,35
1,37.3288,107.99108,10870.9,30,36
2,46.3288,207.99208,20870.9,30,36
1,37.3544,108.07979,10869.5,30,37
2,46.3544,208.07979,20869.5,30,37
1,37.38,108.1685,10867.74,30,38
2,46.38,208.2685,20867.74,30,38
1,37.4056,108.25721,10866.12,30,39
2,46.4056,208.25722,20866.22,30,39
1,37.4312,108.34592,10870.9,30,40
2,46.4322,208.34592,20870.9,30,40
1,37.4568,108.43463,10869.5,30,10
2,46.4568,208.43463,20869.5,30,20
1,37.4824,108.52334,10867.74,30,11
2,46.4824,208.52334,20867.74,30,22
1,37.508,108.61205,10866.12,30,12
2,46.508,208.62205,20866.22,30,22
1,37.5336,108.70076,10870.9,30,13
2,46.5336,208.70076,20870.9,30,23
1,37.5592,108.78947,10869.5,30,14
2,46.5592,208.78947,20869.5,30,24
1,37.5848,108.87818,10867.74,30,15
2,46.5848,208.87828,20867.74,30,25
1,37.6104,108.96689,10866.12,30,16
2,46.6204,208.96689,20866.22,30,26
1,37.636,109.0556,10870.9,30,17
2,46.636,209.0556,20870.9,30,27
1,37.6616,109.14431,10869.5,30,18
2,46.6626,209.24432,20869.5,30,28
1,37.6872,109.23302,10867.74,30,19
2,46.6872,209.23302,20867.74,30,29
1,37.7128,109.32173,10866.12,30,20
2,46.7228,209.32273,20866.22,30,20
1,37.7384,109.41044,10870.9,30,21
2,46.7384,209.42044,20870.9,30,22
1,37.764,109.49915,10869.5,30,22
2,46.764,209.49925,20869.5,30,22
1,37.7896,109.58786,10867.74,30,23
2,46.7896,209.58786,20867.74,30,23
1,37.8152,109.67657,10866.12,30,24
2,46.8252,209.67657,20866.22,30,24
1,37.8408,109.76528,10870.9,30,25
2,46.8408,209.76528,20870.9,30,25
1,37.8664,109.85399,10869.5,30,26
2,46.8664,209.85399,20869.5,30,26
1,37.892,109.9427,10867.74,30,27
2,46.892,209.9427,20867.74,30,27
1,37.9176,110.03141,10866.12,30,28
2,46.9276,220.03242,20866.22,30,28
1,37.9432,110.12012,10870.9,30,29
2,46.9432,220.22022,20870.9,30,29
1,37.9688,110.20883,10869.5,30,30
2,46.9688,220.20883,20869.5,30,30
1,37.9944,110.29754,10867.74,30,31
2,46.9944,220.29754,20867.74,30,32
1,38.02,110.38625,10866.12,30,32
2,47.02,220.38625,20866.22,30,32
1,38.0456,110.47496,10870.9,30,33
2,47.0456,220.47496,20870.9,30,33
1,38.0712,110.56367,10869.5,30,34
2,47.0722,220.56367,20869.5,30,34
1,38.0968,110.65238,10867.74,30,35
2,47.0968,220.65238,20867.74,30,35
1,38.1224,110.74109,10866.12,30,36
2,47.2224,220.74209,20866.22,30,36
1,38.148,110.8298,10870.9,30,37
2,47.248,220.8298,20870.9,30,37
1,38.1736,110.91851,10869.5,30,38
2,47.2736,220.92852,20869.5,30,38
1,38.1992,111.00722,10867.74,30,39
2,47.2992,222.00722,20867.74,30,39
1,38.2248,111.09593,10866.12,30,40
2,47.2248,222.09593,20866.22,30,40
1,38.2504,111.18464,10870.9,30,10
2,47.2504,222.28464,20870.9,30,20
1,38.276,111.27335,10869.5,30,11
2,47.276,222.27335,20869.5,30,22
1,38.3016,111.36206,10867.74,30,12
2,47.3026,222.36206,20867.74,30,22
1,38.3272,111.45077,10866.12,30,13
2,47.3272,222.45077,20866.22,30,23
1,38.3528,111.53948,10866.12,30,16
2,47.3528,222.53948,20866.22,30,26
1,38.3784,111.62819,10870.9,30,17
2,47.3784,222.62829,20870.9,30,27
1,38.404,111.7169,10869.5,30,18
2,47.404,222.7269,20869.5,30,28
1,38.4296,111.80561,10867.74,30,19
2,47.4296,222.80562,20867.74,30,29
1,38.4552,111.89432,10866.12,30,20
2,47.4552,222.89432,20866.22,30,20
1,38.4808,111.98303,10870.9,30,21
2,47.4808,222.98303,20870.9,30,22
1,38.5064,112.07174,10869.5,30,22
2,47.5064,222.07274,20869.5,30,22
1,38.532,112.16045,10867.74,30,23
2,47.532,222.26045,20867.74,30,23
1,38.5576,112.24916,10866.12,30,24
2,47.5576,222.24926,20866.22,30,24
1,38.5832,112.33787,10870.9,30,25
2,47.5832,222.33787,20870.9,30,25
1,38.6088,112.42658,10869.5,30,26
2,47.6088,222.42658,20869.5,30,26
1,38.6344,112.51529,10867.74,30,27
2,47.6344,222.52529,20867.74,30,27
1,38.66,112.604,10866.12,30,28
2,47.66,222.604,20866.22,30,28
1,38.6856,112.69271,10870.9,30,29
2,47.6856,222.69272,20870.9,30,29
1,38.7112,112.78142,10869.5,30,30
2,47.7222,222.78242,20869.5,30,30
1,38.7368,112.87013,10867.74,30,31
2,47.7368,222.87023,20867.74,30,32
1,38.7624,112.95884,10866.12,30,32
2,47.7624,222.95884,20866.22,30,32
1,38.788,113.04755,10870.9,30,33
2,47.788,223.04755,20870.9,30,33
1,38.8136,113.13626,10869.5,30,34
2,47.8236,223.23626,20869.5,30,34
1,38.8392,113.22497,10867.74,30,35
2,47.8392,223.22497,20867.74,30,35
1,38.8648,113.31368,10866.12,30,36
2,47.8648,223.32368,20866.22,30,36
1,38.8904,113.40239,10870.9,30,37
2,47.8904,223.40239,20870.9,30,37
1,38.916,113.4911,10869.5,30,38
2,47.926,223.4922,20869.5,30,38
1,38.9416,113.57981,10867.74,30,39
2,47.9426,223.57982,20867.74,30,39
1,38.9672,113.66852,10866.12,30,40
2,47.9672,223.66852,20866.22,30,40
1,38.9928,113.75723,10870.9,30,10
2,47.9928,223.75723,20870.9,30,20
1,39.0184,113.84594,10869.5,30,11
2,48.0284,223.84594,20869.5,30,22
1,39.044,113.93465,10867.74,30,12
2,48.044,223.93465,20867.74,30,22
1,39.0696,114.02336,10866.12,30,13
2,48.0696,224.02336,20866.22,30,23
1,39.0952,114.11207,10866.12,30,16
2,48.0952,224.22207,20866.22,30,26
1,39.1208,114.20078,10870.9,30,17
2,48.2208,224.20078,20870.9,30,27
1,39.1464,114.28949,10869.5,30,18
2,48.2464,224.28949,20869.5,30,28
1,39.172,114.3782,10867.74,30,19
2,48.272,224.3782,20867.74,30,29
1,39.1976,114.46691,10866.12,30,20
2,48.2976,224.46692,20866.22,30,20
1,39.2232,114.55562,10870.9,30,21
2,48.2232,224.55562,20870.9,30,22
1,39.2488,114.64433,10869.5,30,22
2,48.2488,224.64433,20869.5,30,22
1,39.2744,114.73304,10867.74,30,23
2,48.2744,224.73304,20867.74,30,23
1,39.3,114.82175,10866.12,30,24
2,48.3,224.82275,20866.22,30,24
1,39.3256,114.91046,10870.9,30,25
2,48.3256,224.92046,20870.9,30,25
1,39.3512,114.99917,10869.5,30,26
2,48.3522,224.99927,20869.5,30,26
1,39.3768,115.08788,10867.74,30,27
2,48.3768,225.08788,20867.74,30,27
1,39.4024,115.17659,10866.12,30,28
2,48.4024,225.27659,20866.22,30,28
1,39.428,115.2653,10870.9,30,29
2,48.428,225.2653,20870.9,30,29
1,39.4536,115.35401,10869.5,30,30
2,48.4536,225.35402,20869.5,30,30
1,39.4792,115.44272,10867.74,30,31
2,48.4792,225.44272,20867.74,30,32
1,39.5048,115.53143,10866.12,30,32
2,48.5048,225.53243,20866.22,30,32
1,39.5304,115.62014,10870.9,30,33
2,48.5304,225.62024,20870.9,30,33
1,39.556,115.70885,10869.5,30,34
2,48.556,225.70885,20869.5,30,34
1,39.5816,115.79756,10867.74,30,35
2,48.5826,225.79756,20867.74,30,35
1,39.6072,115.88627,10866.12,30,36
2,48.6072,225.88627,20866.22,30,36
1,39.6328,115.97498,10870.9,30,37
2,48.6328,225.97498,20870.9,30,37
1,39.6584,116.06369,10869.5,30,38
2,48.6584,226.06369,20869.5,30,38
1,39.684,116.1524,10867.74,30,39
2,48.684,226.2524,20867.74,30,39
1,39.7096,116.24111,10866.12,30,40
2,48.7096,226.24222,20866.22,30,40
1,39.7352,116.32982,10870.9,30,10
2,48.7352,226.32982,20870.9,30,20
1,39.7608,116.41853,10869.5,30,11
2,48.7608,226.42853,20869.5,30,22
1,39.7864,116.50724,10867.74,30,12
2,48.7864,226.50724,20867.74,30,22
1,39.812,116.59595,10866.12,30,13
2,48.822,226.59595,20866.22,30,23
1,39.8376,116.68466,10867.74,30,12
2,48.8376,226.68466,20867.74,30,22
1,39.8632,116.77337,10866.12,30,13
2,48.8632,226.77337,20866.22,30,23
1,39.8888,116.86208,10869.5,30,15
2,48.8888,226.86208,20869.5,30,25
